ProjectID,Comments
11342698,    no message
11342698,    Adding servo documentation
11342698,    Implement automatic extruder/cold-end fan control based on temperature
11342698,    
11342698,    This change allows fan outputs to automatically turn on/off when the
11342698,    associated nozzle temperature of an extruder is above/below a threshold
11342698,    temperature.
11342698,    Multiple extruders can be assigned to the same pin in which case the fan
11342698,    will turn on when any selected extruder is above the threshold.
11342698,    It also makes the M42 command compatible with the M106/M107 command.
11342698,    The majority of the logic in this change will be evaluated by the
11342698,"    compiler at build time (i.e, low code space requirements)."
11342698,"    Move the Arduino related stuff out of the Marlin tree, as they are not directly related to Marlin functionality but addons for the Arduino IDE. Also split up the addons for pre 1.0.0 Arduino and post 1.0.0 Arduino."
11342698,    Added change to feature list.
11342698,    Unwanted artifacts from unclean merge of bed-pid tree
11342698,    readme
11342698,"    M206: always use homing (""homeing"") offsets"
11342698,    
11342698,    Previously the parameters set in M206 would only be used if a G82
11342698,    command was sent with specific axis home values.  This limits its
11342698,    usefulness.
11342698,    
11342698,"    Really, we should have a way to adjust the XYZ homing of a machine in"
11342698,"    the eeprom.  So as the first stage of this, make M206 affect every"
11342698,    home command.  The values set using M206 are now added to the
11342698,    configuration variables [XYZ]_HOME_POS.
11342698,    
11342698,    This is achieved by replacing all uses of [XYZ]_HOME_POS in the code
11342698,    by a new home_pos[] which includes the adjustment.  We also have to
11342698,"    adjust the uses of [XYZ]_{MIN,MAX}_POS similarly - see below."
11342698,    
11342698,    
11342698,    To allow axis_is_at_home to be written as a function taking an axis
11342698,"    index rather than a macro taking an axis letter, we provide"
11342698,    constant arrays in program memory containing the values of
11342698,"    [XYZ]_{MIN,MAX,HOME}_POS from the compiled-in configuration."
11342698,    
11342698,    This is done with some helper macros to deal with the declaration
11342698,    (XYZ_CONSTS_FROM_CONFIG) and definition of the inline function which
11342698,    does the program memory access.
11342698,    
11342698,"    We also introduce the overloaded function read_pgm_any, whose"
11342698,"    instances are produced with DEFINE_PGM_READ_ANY, which allows the"
11342698,    access functions to automatically produce the correct type.
11342698,    
11342698,    The type- and pointer-massaging code in the access function boils
11342698,"    down, when compiled, to a simple program memory access."
11342698,    
11342698,    
11342698,"    A question arises: if the M206 offset is set, should this adjustment"
11342698,    to the home position shift or change the possible range of movement
11342698,    permitted by the software endstops ?
11342698,    
11342698,    The documentation in Configuration.h describes these limits as:
11342698,        // Travel limits after homing
11342698,"    Since this is a file containing physical limits, and actual suggested"
11342698,    values for these configuration parameters appear to include a certain
11342698,"    amount of slop, I've taken the view that these should be regarded as"
11342698,"    nominal physical distances from the limit switches, and that the"
11342698,    permissible travel should be unaffected by M206.
11342698,    
11342698,    So for example with the (rather unrealistic)
11342698,      #define X_HOME_DIR -1
11342698,      #define X_MIN_POS -20
11342698,      #define X_HOME_POS 0
11342698,      #define X_MAX_POS 100
11342698,"    no matter the setting of M206 X, the machine would be permitted"
11342698,"    to move from 20mm ""beyond"" the limit switch trigger point in"
11342698,    the negative X direction and 100mm away from the limit switch in
11342698,"    the positive X direction, for a total travel of 120mm."
11342698,    
11342698,    With M206 X-10 that would be considered to correspond to X coordinates
11342698,    -30 to +90.  With M206 X+10 that would be considered to correspond to
11342698,    X coordinates -10 to +110.
11342698,    
11342698,    
11342698,    fixes #200 (in ErikZalm/Marlin).
11342698,    
11342698,    Signed-off-by: Ian Jackson <ijackson@chiark.greenend.org.uk>
11342698,    Added CoreXY support (Thanks Ilan Moyer)
11342698,    readme corrected
11342698,    readme
11342698,    futher docu of M500
11342698,    Update readme file
11342698,    Update README.md
11342698,    Changed version => RC2
11342698,    Moved SLOWDOWN function. (jetty840)
11342698,    Included AD595 calibration options. (daid)
11342698,    Infos about fuses to use; correct fuses in boards.txt
11342698,    added infos for this fork
11342698,    RC 1
11342698,    Update README.md
11342698,"    Yes, thats the beta."
11342698,    Small changes to README.md
11342698,    more readme
11342698,    even more format.
11342698,    format
11342698,    format
11342698,    format readme.
11342698,    overworked readme
11342698,"    changed end of line to windows, which seems to be the majority of developers main platform."
11342698,    merge from the branch bkubicek/Marlin/zalmmerge
11342698,    add U8glib library to Arduino1.x includes
11342698,    Add u8glib library supporting dot matrix displays
11342698,    
11342698,    https://code.google.com/p/u8glib/
11342698,    Universal Graphics Library for 8 Bit Embedded Systems
11342698,    Add u8glib library supporting dot matrix displays
11342698,    
11342698,    https://code.google.com/p/u8glib/
11342698,    Universal Graphics Library for 8 Bit Embedded Systems
11343007,    Better format lists for GitHub
11343007,    Add courses to do in README
11343007,    Update README
11343007,    Initial commit
11343022,    dfs
11343022,    
11343022,    asdsad
11343022,    READme
11343022,    
11343022,    edit
11343022,    Source code for Machine Vision course
11343022,    Merge branch 'master' of https://github.com/demigodjessica/small-c-programs
11343022,    
11343022,    Conflicts:
11343022,            README.md
11343022,    Matrix determinant solver
11343022,    
11343022,    Also Co adjacent matrix
11343022,    Create README.md
11343255,"    Add version output, reorganise some files"
11343255,    Update README
11343255,    Add proper way to quit when game ends
11343255,    Updated README
11343255,    Initial commit
11343608,    Update Readme.md
11343608,    usage notes for our implementation.
11343641,    Update README.md
11343641,    
11343641,    Completed the forgotten closing accent grave.
